x,t,u
0.9191919191919192,0.05858585858585859,0.23706953028688452
0.9191919191919192,0.0595959595959596,0.2367080855989528
0.9191919191919192,0.06060606060606061,0.23652117199730446
0.9191919191919192,0.06161616161616162,0.23643111797052482
0.9191919191919192,0.06262626262626263,0.23631802184724757
0.9191919191919192,0.06363636363636363,0.23599019874068244
0.9191919191919192,0.06464646464646465,0.23556479584279194
0.9191919191919192,0.06565656565656566,0.23522267389907808
0.9191919191919192,0.06666666666666667,0.23506328250066963
0.9191919191919192,0.06767676767676768,0.23503839900584975
0.9191919191919192,0.06868686868686869,0.23492252425204505
0.9191919191919192,0.0696969696969697,0.23456575181454792
0.9191919191919192,0.0707070707070707,0.2341277402359553
0.9191919191919192,0.07171717171717172,0.2338347895669852
0.9191919191919192,0.07272727272727272,0.23376548016016774
0.9191919191919192,0.07373737373737374,0.23375528785666827
0.9191919191919192,0.07474747474747474,0.23358026092237377
0.9191919191919192,0.07575757575757576,0.23309014244675116
0.9191919191919192,0.07676767676767676,0.23267862177530643
0.9191919191919192,0.07777777777777778,0.23253261931090197
0.9191919191919192,0.07878787878787878,0.2325351683036368
0.9191919191919192,0.0797979797979798,0.23249091621858917
0.9191919191919192,0.0808080808080808,0.2319969744166553
0.9191919191919192,0.08181818181818182,0.231532200096144
0.9191919191919192,0.08282828282828283,0.23132582254976197
0.9191919191919192,0.08383838383838384,0.23131272576896497
0.9191919191919192,0.08484848484848485,0.23132642044481824
0.9191919191919192,0.08585858585858586,0.23084961092863235
0.9191919191919192,0.08686868686868687,0.23037682656424635
0.9191919191919192,0.08787878787878788,0.2301236136572513
0.9191919191919192,0.08888888888888889,0.2300996258656657
0.9191919191919192,0.0898989898989899,0.23013952580653593
0.9191919191919192,0.09090909090909091,0.22968373760021116
0.9191919191919192,0.09191919191919191,0.22921727620299245
0.9191919191919192,0.09292929292929293,0.2289268356203401
0.9191919191919192,0.09393939393939393,0.2289106430322471
0.9191919191919192,0.09494949494949495,0.2289515584653654
0.9191919191919192,0.09595959595959595,0.22852546701973112
0.9191919191919192,0.09696969696969697,0.22806693954359084
0.9191919191919192,0.09797979797979799,0.22775915600659075
0.9191919191919192,0.09898989898989899,0.22775911346906302
0.9191919191919192,0.1,0.22767410375966193
0.9292929292929294,0.0,0.22031053278654036
0.9292929292929294,0.00101010101010101,0.22009333211903773
0.9292929292929294,0.00202020202020202,0.21988052533876895
0.9292929292929294,0.0030303030303030303,0.2196714801687937
0.9292929292929294,0.00404040404040404,0.21946559361687484
0.9292929292929294,0.00505050505050505,0.21926229197547836
0.9292929292929294,0.006060606060606061,0.21906103082177356
0.9292929292929294,0.007070707070707071,0.21886129501763282
0.9292929292929294,0.00808080808080808,0.21866259870963176
0.9292929292929294,0.00909090909090909,0.21846448532904914
0.9292929292929294,0.0101010101010101,0.21826652759186696
0.9292929292929294,0.011111111111111112,0.21806832749877036
0.9292929292929294,0.012121212121212121,0.21786951633514773
0.9292929292929294,0.013131313131313131,0.2176697546710906
0.9292929292929294,0.014141414141414142,0.21746873236139364
0.9292929292929294,0.015151515151515152,0.2172661685455548
0.9292929292929294,0.01616161616161616,0.2170618116477752
0.9292929292929294,0.01717171717171717,0.21685543937695906
0.9292929292929294,0.01818181818181818,0.2166468587267139
0.9292929292929294,0.01919191919191919,0.21643590597535037
0.9292929292929294,0.0202020202020202,0.2162224466858823
0.9292929292929294,0.021212121212121213,0.21600637570602674
0.9292929292929294,0.022222222222222223,0.21578761716820385
0.9292929292929294,0.023232323232323233,0.21556612448953713
0.9292929292929294,0.024242424242424242,0.2153418803718531
0.9292929292929294,0.025252525252525252,0.21511489680168153
0.9292929292929294,0.026262626262626262,0.2148852150502554
0.9292929292929294,0.02727272727272727,0.21465290567351086
0.9292929292929294,0.028282828282828285,0.21441806851208728
0.9292929292929294,0.029292929292929294,0.21418083269132715
0.9292929292929294,0.030303030303030304,0.21394135662127617
0.9292929292929294,0.031313131313131314,0.21369982799668327
0.9292929292929294,0.03232323232323232,0.2134564637970005
0.9292929292929294,0.03333333333333333,0.21321151028638316
0.9292929292929294,0.03434343434343434,0.2129652430136897
0.9292929292929294,0.03535353535353535,0.21271796681248173
0.9292929292929294,0.03636363636363636,0.21247001580102412
0.9292929292929294,0.03737373737373737,0.21222175338228488
0.9292929292929294,0.03838383838383838,0.2119735722439352
0.9292929292929294,0.03939393939393939,0.21172589435834946
0.9292929292929294,0.0404040404040404,0.21147917098260527
0.9292929292929294,0.04141414141414142,0.2112338826584834
0.9292929292929294,0.04242424242424243,0.21099053921246774
0.9292929292929294,0.043434343434343436,0.2107496797557455
0.9292929292929294,0.044444444444444446,0.21051187268420693
0.9292929292929294,0.045454545454545456,0.2102777156784456
0.9292929292929294,0.046464646464646465,0.21004783570375818
0.9292929292929294,0.047474747474747475,0.20982288901014456
0.9292929292929294,0.048484848484848485,0.20960356113230783
0.9292929292929294,0.049494949494949494,0.2093905668896542
0.9292929292929294,0.050505050505050504,0.20918465038629316
0.9292929292929294,0.051515151515151514,0.20898658501103734
0.9292929292929294,0.052525252525252523,0.2087971734374025
0.9292929292929294,0.05353535353535353,0.20861724762360773
0.9292929292929294,0.05454545454545454,0.20844766881257512
0.9292929292929294,0.05555555555555555,0.20828932753193014
0.9292929292929294,0.05656565656565657,0.20814314359400132
0.9292929292929294,0.05757575757575758,0.2080100660958204
0.9292929292929294,0.05858585858585859,0.2078910734191223
0.9292929292929294,0.0595959595959596,0.20785183284492173
0.9292929292929294,0.06060606060606061,0.20757611798448253
0.9292929292929294,0.06161616161616162,0.20718576641744896
0.9292929292929294,0.06262626262626263,0.2068245338866704
0.9292929292929294,0.06363636363636363,0.20673634386952527
0.9292929292929294,0.06464646464646465,0.20676722270971548
0.9292929292929294,0.06565656565656566,0.2066904398554409
0.9292929292929294,0.06666666666666667,0.20639226139900885
0.9292929292929294,0.06767676767676768,0.20594066302530403
0.9292929292929294,0.06868686868686869,0.20560246561656959
0.9292929292929294,0.0696969696969697,0.20553924847463004
0.9292929292929294,0.0707070707070707,0.20555972041050788
0.9292929292929294,0.07171717171717172,0.20541832138887503
0.9292929292929294,0.07272727272727272,0.20503984455448346
0.9292929292929294,0.07373737373737374,0.2046051883575861
0.9292929292929294,0.07474747474747474,0.20434544312267747
0.9292929292929294,0.07575757575757576,0.2044036073344598
0.9292929292929294,0.07676767676767676,0.2043783977453126
0.9292929292929294,0.07777777777777778,0.2040902750209132
0.9292929292929294,0.07878787878787878,0.2036603624406309
0.9292929292929294,0.0797979797979798,0.2032795204844088
0.9292929292929294,0.0808080808080808,0.20332813532747754
0.9292929292929294,0.08181818181818182,0.20334586108625302
0.9292929292929294,0.08282828282828283,0.20312023739640428
0.9292929292929294,0.08383838383838384,0.20271624726093843
0.9292929292929294,0.08484848484848485,0.20228998685020877
0.9292929292929294,0.08585858585858586,0.20231537103844635
0.9292929292929294,0.08686868686868687,0.20233544264542405
0.9292929292929294,0.08787878787878788,0.20215505779927423
0.9292929292929294,0.08888888888888889,0.20176768529119318
0.9292929292929294,0.0898989898989899,0.20132410128630032
0.9292929292929294,0.09090909090909091,0.20132777188263204
0.9292929292929294,0.09191919191919191,0.20134043530591264
0.9292929292929294,0.09292929292929293,0.20119518730987057
0.9292929292929294,0.09393939393939393,0.20080518182645668
0.9292929292929294,0.09494949494949495,0.20036513000321224
0.9292929292929294,0.09595959595959595,0.2003421518902264
0.9292929292929294,0.09696969696969697,0.20034801730329413
0.9292929292929294,0.09797979797979799,0.20021991708703005
0.9292929292929294,0.09898989898989899,0.19981874977619826
0.9292929292929294,0.1,0.19949366022908244
0.9393939393939394,0.0,0.18925124436041008
0.9393939393939394,0.00101010101010101,0.18906014182666425
0.9393939393939394,0.00202020202020202,0.1888646235349032
0.9393939393939394,0.0030303030303030303,0.18866538615280082
0.9393939393939394,0.00404040404040404,0.1884630940645941
0.9393939393939394,0.00505050505050505,0.18825837937108317
0.9393939393939394,0.006060606060606061,0.18805184188963117
0.9393939393939394,0.007070707070707071,0.18784404915416442
0.9393939393939394,0.00808080808080808,0.18763553641517233
0.9393939393939394,0.00909090909090909,0.18742680663970743
0.9393939393939394,0.0101010101010101,0.1872183305113853
0.9393939393939394,0.011111111111111112,0.1870105464303847
0.9393939393939394,0.012121212121212121,0.1868038605134474
0.9393939393939394,0.013131313131313131,0.18659864659387837
0.9393939393939394,0.014141414141414142,0.1863952462215456
0.9393939393939394,0.015151515151515152,0.18619396866288027
0.9393939393939394,0.01616161616161616,0.18599509090087657
0.9393939393939394,0.01717171717171717,0.18579885763509188
