x,t,u
0.15151516,0.08080808,0.4246421
0.15151516,0.09090909,0.42049265
0.15151516,0.1010101,0.41638106
0.15151516,0.11111111,0.41230735
0.15151516,0.121212125,0.40827212
0.15151516,0.13131313,0.4042753
0.15151516,0.14141414,0.40031695
0.15151516,0.15151516,0.39639726
0.15151516,0.16161616,0.3925162
0.15151516,0.17171717,0.3886735
0.15151516,0.18181819,0.38486946
0.15151516,0.1919192,0.38110355
0.15151516,0.2020202,0.37737554
0.15151516,0.21212122,0.37368542
0.15151516,0.22222222,0.370033
0.15151516,0.23232323,0.36641794
0.15151516,0.24242425,0.36283988
0.15151516,0.25252524,0.35929847
0.15151516,0.26262626,0.35579342
0.15151516,0.27272728,0.35232437
0.15151516,0.28282827,0.34889108
0.15151516,0.2929293,0.3454931
0.15151516,0.3030303,0.34212983
0.15151516,0.3131313,0.3388011
0.15151516,0.32323232,0.33550644
0.15151516,0.33333334,0.3322454
0.15151516,0.34343433,0.32901776
0.15151516,0.35353535,0.3258229
0.15151516,0.36363637,0.3226604
0.15151516,0.37373737,0.31952983
0.15151516,0.3838384,0.3164308
0.15151516,0.3939394,0.31336308
0.15151516,0.4040404,0.31032592
0.15151516,0.41414142,0.3073191
0.15151516,0.42424244,0.30434212
0.15151516,0.43434343,0.30139464
0.15151516,0.44444445,0.29847616
0.15151516,0.45454547,0.2955864
0.15151516,0.46464646,0.2927247
0.15151516,0.47474748,0.28989083
0.15151516,0.4848485,0.28708446
0.15151516,0.4949495,0.2843052
0.15151516,0.50505054,0.2815524
0.15151516,0.5151515,0.27882594
0.15151516,0.5252525,0.2761253
0.15151516,0.53535354,0.27345002
0.15151516,0.5454545,0.27080008
0.15151516,0.5555556,0.26817474
0.15151516,0.56565654,0.2655737
0.15151516,0.57575756,0.2629968
0.15151516,0.5858586,0.26044363
0.15151516,0.5959596,0.25791368
0.15151516,0.6060606,0.25540677
0.15151516,0.6161616,0.25292245
0.15151516,0.62626266,0.25046054
0.15151516,0.6363636,0.24802051
0.15151516,0.64646465,0.24560228
0.15151516,0.65656567,0.24320531
0.15151516,0.6666666,0.24082932
0.15151516,0.6767677,0.23847404
0.15151516,0.68686867,0.23613943
0.15151516,0.6969697,0.233825
0.15151516,0.7070707,0.23153013
0.15151516,0.7171717,0.22925517
0.15151516,0.72727275,0.22699928
0.15151516,0.7373737,0.22476274
0.15151516,0.7474748,0.22254466
0.15151516,0.75757575,0.22034526
0.15151516,0.7676768,0.21816412
0.15151516,0.7777778,0.21600077
0.15151516,0.78787875,0.21385555
0.15151516,0.79797983,0.21172746
0.15151516,0.8080808,0.20961685
0.15151516,0.8181818,0.2075233
0.15151516,0.82828283,0.20544644
0.15151516,0.83838385,0.20338623
0.15151516,0.8484849,0.20134254
0.15151516,0.85858583,0.1993149
0.15151516,0.86868685,0.19730327
0.15151516,0.8787879,0.1953074
0.15151516,0.8888889,0.19332722
0.15151516,0.8989899,0.19136217
0.15151516,0.9090909,0.18941236
0.15151516,0.9191919,0.18747745
0.15151516,0.9292929,0.18555748
0.15151516,0.93939394,0.1836521
0.15151516,0.94949496,0.1817613
0.15151516,0.959596,0.17988469
0.15151516,0.969697,0.17802192
0.15151516,0.97979796,0.17617352
0.15151516,0.989899,0.17433882
0.15151516,1.0,0.17251761
0.16161616,0.0,0.48735774
0.16161616,0.01010101,0.48263207
0.16161616,0.02020202,0.47794157
0.16161616,0.030303031,0.47328722
0.16161616,0.04040404,0.46867007
0.16161616,0.05050505,0.46409112
0.16161616,0.060606062,0.45955122
0.16161616,0.07070707,0.45505095
0.16161616,0.08080808,0.4505909
0.16161616,0.09090909,0.44617134
0.16161616,0.1010101,0.44179308
0.16161616,0.11111111,0.43745574
0.16161616,0.121212125,0.43316013
0.16161616,0.13131313,0.42890614
0.16161616,0.14141414,0.424694
0.16161616,0.15151516,0.42052343
0.16161616,0.16161616,0.4163946
0.16161616,0.17171717,0.41230735
0.16161616,0.18181819,0.40826166
0.16161616,0.1919192,0.40425706
0.16161616,0.2020202,0.4002936
0.16161616,0.21212122,0.39637065
0.16161616,0.22222222,0.3924884
0.16161616,0.23232323,0.3886462
0.16161616,0.24242425,0.38484377
0.16161616,0.25252524,0.38108057
0.16161616,0.26262626,0.37735674
0.16161616,0.27272728,0.3736713
0.16161616,0.28282827,0.37002417
0.16161616,0.2929293,0.3664147
0.16161616,0.3030303,0.36284268
0.16161616,0.3131313,0.35930765
0.16161616,0.32323232,0.35580868
0.16161616,0.33333334,0.35234624
0.16161616,0.34343433,0.34891897
0.16161616,0.35353535,0.34552693
0.16161616,0.36363637,0.3421694
0.16161616,0.37373737,0.33884627
0.16161616,0.3838384,0.3355565
0.16161616,0.3939394,0.33230025
0.16161616,0.4040404,0.32907653
0.16161616,0.41414142,0.32588533
0.16161616,0.42424244,0.3227259
0.16161616,0.43434343,0.31959772
0.16161616,0.44444445,0.31650072
0.16161616,0.45454547,0.31343412
0.16161616,0.46464646,0.31039748
0.16161616,0.47474748,0.30739075
0.16161616,0.4848485,0.30441302
0.16161616,0.4949495,0.30146426
0.16161616,0.50505054,0.2985437
0.16161616,0.5151515,0.2956512
0.16161616,0.5252525,0.29278618
0.16161616,0.53535354,0.2899482
0.16161616,0.5454545,0.28713703
0.16161616,0.5555556,0.28435236
0.16161616,0.56565654,0.28159347
0.16161616,0.57575756,0.27886027
0.16161616,0.5858586,0.2761524
0.16161616,0.5959596,0.27346915
0.16161616,0.6060606,0.27081054
0.16161616,0.6161616,0.26817626
0.16161616,0.62626266,0.26556537
0.16161616,0.6363636,0.26297808
0.16161616,0.64646465,0.26041412
0.16161616,0.65656567,0.25787267
0.16161616,0.6666666,0.25535375
0.16161616,0.6767677,0.2528569
0.16161616,0.68686867,0.25038204
0.16161616,0.6969697,0.24792866
0.16161616,0.7070707,0.24549636
0.16161616,0.7171717,0.24308506
0.16161616,0.72727275,0.24069451
0.16161616,0.7373737,0.23832415
0.16161616,0.7474748,0.23597373
0.16161616,0.75757575,0.23364344
0.16161616,0.7676768,0.2313325
0.16161616,0.7777778,0.22904073
0.16161616,0.78787875,0.22676809
0.16161616,0.79797983,0.22451422
0.16161616,0.8080808,0.22227868
0.16161616,0.8181818,0.22006151
0.16161616,0.82828283,0.21786238
0.16161616,0.83838385,0.21568102
0.16161616,0.8484849,0.21351735
0.16161616,0.85858583,0.21137068
0.16161616,0.86868685,0.20924138
0.16161616,0.8787879,0.20712905
0.16161616,0.8888889,0.20503338
0.16161616,0.8989899,0.2029539
0.16161616,0.9090909,0.20089109
0.16161616,0.9191919,0.1988443
0.16161616,0.9292929,0.19681324
0.16161616,0.93939394,0.19479798
0.16161616,0.94949496,0.19279815
0.16161616,0.959596,0.19081403
0.16161616,0.969697,0.18884496
0.16161616,0.97979796,0.18689077
0.16161616,0.989899,0.18495135
0.16161616,1.0,0.18302682
0.17171717,0.0,0.5150983
0.17171717,0.01010101,0.5100821
0.17171717,0.02020202,0.5051042
0.17171717,0.030303031,0.5001654
0.17171717,0.04040404,0.4952671
0.17171717,0.05050505,0.49041027
0.17171717,0.060606062,0.4855953
0.17171717,0.07070707,0.48082322
0.17171717,0.08080808,0.4760945
0.17171717,0.09090909,0.47140983
0.17171717,0.1010101,0.46676922
0.17171717,0.11111111,0.46217322
0.17171717,0.121212125,0.45762193
0.17171717,0.13131313,0.45311534
0.17171717,0.14141414,0.44865364
0.17171717,0.15151516,0.44423664
0.17171717,0.16161616,0.43986452
0.17171717,0.17171717,0.43553698
0.17171717,0.18181819,0.43125385
0.17171717,0.1919192,0.42701486
0.17171717,0.2020202,0.42281967
0.17171717,0.21212122,0.418668
0.17171717,0.22222222,0.4145599
0.17171717,0.23232323,0.41049445
0.17171717,0.24242425,0.40647137
0.17171717,0.25252524,0.4024904
0.17171717,0.26262626,0.39855114
0.17171717,0.27272728,0.39465296
0.17171717,0.28282827,0.3907956
0.17171717,0.2929293,0.38697833
0.17171717,0.3030303,0.38320097
0.17171717,0.3131313,0.37946278
0.17171717,0.32323232,0.37576342
0.17171717,0.33333334,0.37210238
0.17171717,0.34343433,0.368479
0.17171717,0.35353535,0.3648929
0.17171717,0.36363637,0.36134362
0.17171717,0.37373737,0.3578307
0.17171717,0.3838384,0.3543536
0.17171717,0.3939394,0.35091147
0.17171717,0.4040404,0.34750438
0.17171717,0.41414142,0.34413153
0.17171717,0.42424244,0.34079236
0.17171717,0.43434343,0.33748657
0.17171717,0.44444445,0.3342136
0.17171717,0.45454547,0.3309731
0.17171717,0.46464646,0.32776433
0.17171717,0.47474748,0.32458717
0.17171717,0.4848485,0.32144088
0.17171717,0.4949495,0.3183251
0.17171717,0.50505054,0.31523952
0.17171717,0.5151515,0.3121834
0.17171717,0.5252525,0.30915654
0.17171717,0.53535354,0.3061584
0.17171717,0.5454545,0.30318874
0.17171717,0.5555556,0.300247
0.17171717,0.56565654,0.2973328
0.17171717,0.57575756,0.29444575
0.17171717,0.5858586,0.29158545
0.17171717,0.5959596,0.28875148
0.17171717,0.6060606,0.28594357
0.17171717,0.6161616,0.28316113
0.17171717,0.62626266,0.28040394
0.17171717,0.6363636,0.2776719
0.17171717,0.64646465,0.2749641
0.17171717,0.65656567,0.2722807
0.17171717,0.6666666,0.26962107
0.17171717,0.6767677,0.26698482
0.17171717,0.68686867,0.2643719
0.17171717,0.6969697,0.2617819
0.17171717,0.7070707,0.25921434
0.17171717,0.7171717,0.256669
0.17171717,0.72727275,0.25414565
0.17171717,0.7373737,0.2516439
0.17171717,0.7474748,0.24916354
0.17171717,0.75757575,0.24670407
0.17171717,0.7676768,0.24426566
0.17171717,0.7777778,0.24184749
0.17171717,0.78787875,0.23944974
0.17171717,0.79797983,0.23707172
0.17171717,0.8080808,0.23471376
0.17171717,0.8181818,0.2323749
0.17171717,0.82828283,0.23005539
0.17171717,0.83838385,0.22775508
0.17171717,0.8484849,0.22547315
0.17171717,0.85858583,0.2232099
0.17171717,0.86868685,0.22096492
0.17171717,0.8787879,0.2187379
0.17171717,0.8888889,0.2165287
0.17171717,0.8989899,0.21433724
0.17171717,0.9090909,0.2121631
0.17171717,0.9191919,0.2100061
0.17171717,0.9292929,0.2078662
0.17171717,0.93939394,0.20574303
0.17171717,0.94949496,0.20363654
0.17171717,0.959596,0.20154645
0.17171717,0.969697,0.19947246
0.17171717,0.97979796,0.19741474
0.17171717,0.989899,0.19537275
0.17171717,1.0,0.1933466
0.18181819,0.0,0.5423239
0.18181819,0.01010101,0.5370227
0.18181819,0.02020202,0.5317626
0.18181819,0.030303031,0.5265447
0.18181819,0.04040404,0.5213703
0.18181819,0.05050505,0.51624054
0.18181819,0.060606062,0.511156
0.18181819,0.07070707,0.5061174
0.18181819,0.08080808,0.5011255
0.18181819,0.09090909,0.49618062
0.18181819,0.1010101,0.49128306
0.18181819,0.11111111,0.48643315
0.18181819,0.121212125,0.48163077
0.18181819,0.13131313,0.47687668
0.18181819,0.14141414,0.47217017
0.18181819,0.15151516,0.46751177
0.18181819,0.16161616,0.46290082
0.18181819,0.17171717,0.4583375
0.18181819,0.18181819,0.45382154
0.18181819,0.1919192,0.44935244
0.18181819,0.2020202,0.44493002
0.18181819,0.21212122,0.440554
0.18181819,0.22222222,0.43622386
0.18181819,0.23232323,0.43193933
0.18181819,0.24242425,0.42769992
0.18181819,0.25252524,0.42350498
0.18181819,0.26262626,0.41935432
0.18181819,0.27272728,0.41524726
0.18181819,0.28282827,0.41118336
0.18181819,0.2929293,0.40716216
0.18181819,0.3030303,0.40318304
0.18181819,0.3131313,0.3992455
0.18181819,0.32323232,0.39534903
0.18181819,0.33333334,0.39149293
0.18181819,0.34343433,0.38767692
0.18181819,0.35353535,0.38390023
0.18181819,0.36363637,0.38016254
0.18181819,0.37373737,0.37646317
0.18181819,0.3838384,0.3728015
0.18181819,0.3939394,0.36917716
0.18181819,0.4040404,0.3655897
0.18181819,0.41414142,0.36203843
0.18181819,0.42424244,0.35852262
0.18181819,0.43434343,0.35504216
0.18181819,0.44444445,0.35159636
0.18181819,0.45454547,0.34818482
0.18181819,0.46464646,0.34480685
